region,lat,lng
"Hautes Côtes de Nuits, Burgundy, France",nan,nan
"Costa Toscana, Tuscany, Italy",43.2953348,11.1984872
"Vougeot, Burgundy, France",nan,nan
"Achaia, Greece",38.0692748,21.87273042232539
"Central Ranges, Australia Other, Australia",nan,nan
"Mâcon-Uchizy, Burgundy, France",nan,nan
"Pemberton, Western Australia, Australia",-34.4441275,116.0346584
"Portuguese Table Wine, Portugal",nan,nan
"Canterbury, New Zealand",-43.49417615,171.8098447584145
"Bizkaiko Txakolina, Northern Spain, Spain",nan,nan
"Manchuela, Central Spain, Spain",nan,nan
"Breede River Valley, South Africa",-33.7081404,19.4642801
"Chénas, Beaujolais, France",nan,nan
"Marlborough & Hawkes Bay, New Zealand",nan,nan
"Clos de Tart, Burgundy, France",nan,nan
"Mamertino, Sicily & Sardinia, Italy",nan,nan
"Colli Piacentini, Central Italy, Italy",nan,nan
"Falanghina del Sannio, Southern Italy, Italy",nan,nan
"Vino da Mesa de Toledo, Central Spain, Spain",nan,nan
"Chianti Colli Pisani, Tuscany, Italy",nan,nan
"Marsala, Sicily & Sardinia, Italy",nan,nan
"Napa Valley-Sierra Foothills, California Other, California, US",nan,nan
"Mantinia, Greece",36.9535613,22.1580433
"$25,Buy Now",nan,nan
"Hilltops, New South Wales, Australia",-34.41561915,148.56342571324248
"Côtes du Rhône Villages Séguret, Rhône Valley, France",nan,nan
"San Lucas, Central Coast, California, US",nan,nan
"Tullum, Central Italy, Italy",nan,nan
"Mendocino-Lake, North Coast, California, US",nan,nan
"Lison-Pramaggiore, Veneto, Italy",45.7788246,12.7367108
"Irancy, Burgundy, France",nan,nan
"Falerio dei Colli Ascolani, Central Italy, Italy",nan,nan
"Vin de Pays des Alpilles, Provence, France",nan,nan
"Wairarapa, New Zealand",-40.8812775,175.7098432
"$18,Buy Now",nan,nan
"Irrouléguy, Southwest France, France",nan,nan
"Lutzville Valley, South Africa",nan,nan
"Eisenberg, Austria",47.1977474,16.4113114
"Vin de Pays des Maures, Provence, France",nan,nan
"Emilia-Romagna, Central Italy, Italy",nan,nan
"Amindeo, Greece",40.6897584,21.6790753
"Castelli Romani, Central Italy, Italy",nan,nan
"Brachetto d'Acqui, Piedmont, Italy",nan,nan
"Beaujolais-Villages Blanc, Beaujolais, France",nan,nan
"Santa Cruz County, Central Coast, California, US",nan,nan
"Maures, Provence, France",43.1381313,6.2355346
"Pangeon, Greece",nan,nan
"Corton Les Renardes, Burgundy, France",nan,nan
"Valle de la Orotava, Spanish Islands, Spain",nan,nan
"Limoux, Languedoc-Roussillon, France",nan,nan
"Aude Hauterive, Languedoc-Roussillon, France",nan,nan
"Barbera del Monferrato Superiore, Piedmont, Italy",nan,nan
"Antelope Valley of the California High Desert, South Coast, California, US",nan,nan
"Cilento, Southern Italy, Italy",nan,nan
"Lewis-Clark Valley (ID), Idaho, US",nan,nan
"San Miguel District, Central Coast, California, US",nan,nan
"Arbois, France Other, France",nan,nan
"Fleurieu Peninsula, South Australia, Australia",-35.5082015,138.47774189265812
"Mâcon Solutré-Pouilly, Burgundy, France",nan,nan
"Jerusalem, Israel",31.79592425,35.21198075969497
"Mâcon Solutré, Burgundy, France",nan,nan
"Puente Alto, Chile",-33.6095279,-70.5754736
"Colli Trevigiani, Northeastern Italy, Italy",nan,nan
"Paso Robles Geneseo District, Central Coast, California, US",nan,nan
"Austrian Sekt, Austria",nan,nan
"Dealurile Munteniei, Romania",nan,nan
"Tierra Manchuela, Central Spain, Spain",nan,nan
"Waipara Valley, New Zealand",-43.5772075,172.61260796845767
"Bardolino Superiore, Veneto, Italy",nan,nan
"Boca, Piedmont, Italy",nan,nan
"Madera County, Central Valley, California, US",nan,nan
"Montepulciano d'Abruzzo Cerasuolo, Central Italy, Italy",nan,nan
"Monterey-Santa Cruz, Central Coast, California, US",nan,nan
"Coteaux du Languedoc Pic Saint Loup, Languedoc-Roussillon, France",nan,nan
"Royal Slope, Columbia Valley, Washington, US",nan,nan
"Epanomi, Greece",40.4280217,22.928308
"Bot River, South Africa",-34.204196,19.2183199
"Vin de Pays Vignobles de France, France Other, France",nan,nan
"Bardolino Classico, Veneto, Italy",nan,nan
"Lussac Saint-Émilion, Bordeaux, France",nan,nan
"Cerasuolo di Vittoria Classico, Sicily & Sardinia, Italy",nan,nan
"Vânju Mare, Romania",44.4250326,22.8712672
"Pécharmant, Southwest France, France",nan,nan
"Côtes Catalanes, Languedoc-Roussillon, France",nan,nan
"Vin de Pays des Côtes Catalanes, Languedoc-Roussillon, France",nan,nan
"Ischia, Southern Italy, Italy",nan,nan
"Oltrepò Pavese, Lombardy, Italy",nan,nan
"Ribera del Arlanza, Northern Spain, Spain",nan,nan
"Lake Michigan Shore, Michigan, US",42.83179145,-86.09452585202108
"Côtes du Rhône Villages Valréas, Rhône Valley, France",nan,nan
"Mâcon, Burgundy, France",nan,nan
"Cortese di Gavi, Piedmont, Italy",nan,nan
"Passito di Pantelleria, Sicily & Sardinia, Italy",nan,nan
"Côtes du Jura, France Other, France",nan,nan
"Hautes Cotes de Beaune, Burgundy, France",nan,nan
"Maranges, Burgundy, France",nan,nan
"Côtes de Thongue, Languedoc-Roussillon, France",nan,nan
"Comtés Rhodaniens, France Other, France",nan,nan
"Rubicone, Central Italy, Italy",nan,nan
"Madera, Central Valley, California, US",nan,nan
"Fountaingrove District, Sonoma, California, US",nan,nan
"Vernaccia delle Valle del Tirso, Sicily & Sardinia, Italy",nan,nan
"Vin de Pays Var, Provence, France",nan,nan
"Vi de la Terra Mallorca, Spanish Islands, Spain",nan,nan
"Bucelas, Portugal",38.9016248,-9.118728
"$13,DrizlyVivino",nan,nan
"California-Oregon, California, US",41.209752,-122.2716101
"Mendocino-Amador-Napa, California Other, California, US",nan,nan
"Açores, Portugal",37.808527350000006,-25.473085286479595
"Rosso Piceno, Central Italy, Italy",nan,nan
"Chalk Hill-Russian River Valley, Sonoma, California, US",nan,nan
"Emilia, Central Italy, Italy",nan,nan
"Rapsani, Greece",39.9020296,22.54849
"Northern Sonoma, Sonoma, California, US",38.5177297,-122.9738437
"Griotte-Chambertin, Burgundy, France",nan,nan
"North Carolina, North Carolina, US",33.91954775,-78.01750322412218
"Piemonte, Piedmont, Italy",44.950362049999995,6.873849889606979
"Lessona, Piedmont, Italy",nan,nan
"Tierra de León, Northern Spain, Spain",nan,nan
"Lamezia, Southern Italy, Italy",nan,nan
"Lombardy, Lombardy, Italy",45.463324,9.1872694
"Valli di Porto Pino, Sicily & Sardinia, Italy",nan,nan
"Barbera del Monferrato, Piedmont, Italy",nan,nan
"Faro, Sicily & Sardinia, Italy",nan,nan
"Big Rivers, Australia Other, Australia",nan,nan
"Corton Les Lolières, Burgundy, France",nan,nan
"Balaton, Hungary",46.8836527,17.846663499449168
"Valle del Tirso, Sicily & Sardinia, Italy",nan,nan
"Beneventano, Southern Italy, Italy",nan,nan
"Santa Margarita Ranch, Central Coast, California, US",nan,nan
"Côtes du Rhône Villages Laudun 	, Rhône Valley, France",nan,nan
"Coteaux Champenois, Champagne, France",nan,nan
"Lugana Superiore, Lombardy, Italy",nan,nan
"Ventura County, Central Coast, California, US",nan,nan
"Ilia, Greece",37.9416946,23.648226
"Torgiano Rosso Riserva, Central Italy, Italy",nan,nan
"Lewis-Clark Valley (WA), Washington Other, Washington, US",nan,nan
"Washington-Oregon, US",45.5601883,-123.0587907
"Matera, Southern Italy, Italy",nan,nan
"Vin de Pays du Val de Cesse, Languedoc-Roussillon, France",nan,nan
"Panciu, Romania",45.9070912,27.0898993
"Cape May Peninsula, New Jersey, US",nan,nan
"Chianti Montalbano, Tuscany, Italy",nan,nan
"Muscadet Sèvre et Maine Clisson, Loire Valley, France",nan,nan
"Corton-Pougets, Burgundy, France",nan,nan
"Soave Classico Superiore, Veneto, Italy",nan,nan
"Crémant de Jura, France Other, France",nan,nan
"Eastern Bays, New Zealand",-36.595282850000004,174.68866838195396
"Aglianico del Vulture Superiore, Southern Italy, Italy",nan,nan
"North Canterbury, New Zealand",-43.1021937,171.7044605
"Montefalco, Central Italy, Italy",nan,nan
"Alto Valle de Uco, Mendoza Province, Argentina",nan,nan
"San Marino, Central Italy, Italy",nan,nan
"Currency Creek, South Australia, Australia",-35.4525549,138.7598074
"Lambrusco di Modena, Central Italy, Italy",nan,nan
"Solano County, North Coast, California, US",nan,nan
"Willow Creek, North Coast, California, US",nan,nan
"Aconcagua, Chile",-33.3702898,-70.7122586
"Santa Clara County, Central Coast, California, US",nan,nan
"Coste della Sesia, Piedmont, Italy",nan,nan
"Rosso Conero, Central Italy, Italy",nan,nan
"Elandskloof, South Africa",-33.2888889,21.4472222
"Grignan-les-Adhémar, Rhône Valley, France",nan,nan
"Macedonia, Greece",40.633007899999996,22.940130895634923
"Vin de Pays des Sables du Golfe du Lion, Languedoc-Roussillon, France",nan,nan
"Augusta, Missouri, US",38.5725523,-90.8820811
"Ohiti Valley, New Zealand",nan,nan
"Vin de Pays des Collines Rhodaniennes, Rhône Valley, France",nan,nan
"Meursault-Blagny, Burgundy, France",nan,nan
"Gutturnio Colli Piacentini, Central Italy, Italy",nan,nan
"Sonoma-Santa Barbara-Mendocino, California Other, California, US",nan,nan
"Bardolino, Veneto, Italy",45.5475595,10.7242145
"Cuyo, Other, Argentina",nan,nan
"Montravel, Southwest France, France",nan,nan
"Valtellina, Lombardy, Italy",46.32336235,10.258413671017703
"Gippsland, Victoria, Australia",-37.87437,146.91145036930226
"Dolcetto di Diano d'Alba, Piedmont, Italy",nan,nan
"Torres Vedras, Portugal",39.11014835,-9.276731117530929
"Grands-Echezeaux, Burgundy, France",nan,nan
"Galatina, Southern Italy, Italy",nan,nan
"Entre-deux-Mers Haut-Benauge, Bordeaux, France",nan,nan
"Swartland-GroeneKloof, South Africa",nan,nan
"Vin de Pays de Macédoine, Greece",nan,nan
"San Severo, Southern Italy, Italy",nan,nan
"Nagy-Somló, Hungary",47.4506715,18.4506686
"N/A,Buy Now",-33.922002,150.9239808
"Bourgogne Côte d’Or, Burgundy, France",nan,nan
"Sonoma County-Monterey County-Napa County, California Other, California, US",nan,nan
"Est! Est!! Est!!! di Montefiascone, Central Italy, Italy",nan,nan
"$16,Buy Now",nan,nan
"Les Baux de Provence, Provence, France",43.7436371,4.795125
"Napa-Amador, California Other, California, US",nan,nan
"Table wine, Portugal",nan,nan
"Pouilly-Vinzelles, Burgundy, France",nan,nan
"Côte de Beaune-Villages, Burgundy, France",nan,nan
"Murray-Darling, Victoria, Australia",nan,nan
"Pannon, Hungary",47.430121,18.9351587
"Auxey-Duresses, Burgundy, France",nan,nan
"Monbazillac, Southwest France, France",nan,nan
"$9,Buy Now",nan,nan
"Brulhois, Southwest France, France",nan,nan
"Malibu-Newton Canyon, South Coast, California, US",nan,nan
"Vino de la Tierra del Bajo Aragón, Northern Spain, Spain",nan,nan
"Corton Vergennes, Burgundy, France",nan,nan
"Clairette de Die, Rhône Valley, France",nan,nan
"Queensland, Queensland, Australia",-19.6019076,146.8406846
"Polk County, Oregon Other, Oregon, US",nan,nan
"Kangaroo Island, South Australia, Australia",-35.8182635,137.15661254022396
"Korinthia, Greece",37.96299085,22.733342367236247
"Huşi, Romania",46.6720031,28.0620905
"Medrano, Mendoza Province, Argentina",-36.7958068,-63.3404062
"Breedekloof, South Africa",nan,nan
"South Coast, California, US",33.69237685,-117.88995989685475
"Isle St. George, Ohio, US",41.7176504,-82.8153332
"Côtes du Roussillon Villages Caramany, Languedoc-Roussillon, France",nan,nan
"Sierras de Málaga, Andalucia, Spain",36.9218381,-4.0957668
"Australia-New Zealand, Australia Other, Australia",nan,nan
"Frascati, Central Italy, Italy",nan,nan
"Vin Pétillant, France Other, France",nan,nan
"Bouches du Rhône, Rhône Valley, France",nan,nan
"San Clemente, Chile",-35.5375459,-71.4858841
"Vinho Espumante, Portugal",nan,nan
"Citrusdal Mountain, South Africa",-32.62009895,18.959230323771067
"Jahant, Central Valley, California, US",nan,nan
"Grave del Friuli, Northeastern Italy, Italy",nan,nan
"Virginia's Eastern Shore, Virginia, US",nan,nan
"Catalanesca del Monte Somma, Southern Italy, Italy",nan,nan
"$60,Buy Now",nan,nan
"Vino Bianco d'Italia, Italy Other, Italy",nan,nan
"Philadelphia, South Africa",-33.666635,18.580989
"Pine Mountain-Cloverdale Peak, Sonoma, California, US",nan,nan
"Shenandoah Valley, Virginia, US",38.0520798,-79.0130814
"Côtes du Luberon, Rhône Valley, France",nan,nan
"Orvieto, Central Italy, Italy",nan,nan
"California-Washington, California, US",41.8825972,-87.6964117
"Corinthia, Greece",37.96299085,22.733342367236247
"Sardon de Duero, Northern Spain, Spain",nan,nan
"Tarnave, Romania",46.2080514,24.5446356
"Manzanilla-Sanlúcar de Barrameda, Andalucia, Spain",36.7528818,-6.3446032
"Sopron, Hungary",47.6803063,16.5983457
"Colli Martani, Central Italy, Italy",nan,nan
"Mâcon-Azé, Burgundy, France",nan,nan
"Paso Robles Estrella District, Central Coast, California, US",nan,nan
"Pago de Arínzano, Northern Spain, Spain",nan,nan
"Alpes-de-Hautes-Provence, Provence, France",43.9492076,5.5961059
"Colli Perugini, Central Italy, Italy",nan,nan
"Rosso di Toscana, Tuscany, Italy",43.0573443,11.608908449999994
"San Martin, Mendoza Province, Argentina",-35.3419972,-62.4851489
"Moscatel do Douro, Portugal",nan,nan
"Aglianico del Molise, Southern Italy, Italy",nan,nan
"Côte d'Or, Burgundy, France",nan,nan
"Sonoma County-Lake County, North Coast, California, US",nan,nan
"Veneto, Italy",45.6476663,11.8665254
"Bolgheri Sassicaia, Tuscany, Italy",nan,nan
"Vino Tierra de León, Northern Spain, Spain",nan,nan
"Santa Barbara-Monterey-Sonoma, California Other, California, US",nan,nan
"Southern Fleurieu, South Australia, Australia",nan,nan
"Vino de Mesa de Castilla y León, Northern Spain, Spain",nan,nan
"Falerno del Massico, Southern Italy, Italy",nan,nan
"Sonoma-Napa-Mendocino, North Coast, California, US",nan,nan
"Recioto di Soave Classico, Veneto, Italy",nan,nan
"Torgiano, Central Italy, Italy",nan,nan
"Rivesaltes, Languedoc-Roussillon, France",nan,nan
"Roussillon, Languedoc-Roussillon, France",nan,nan
"Amador-Napa, California Other, California, US",nan,nan
"Banyuls, Languedoc-Roussillon, France",nan,nan
"Rhône Valley, France",48.2664784,0.8531651
"Veneto Orientale, Veneto, Italy",45.508348,12.6389608
"Côtes de Bordeaux Francs, Bordeaux, France",nan,nan
"Riviera Ligure di Ponente, Northwestern Italy, Italy",nan,nan
"Coteaux du Layon, Loire Valley, France",nan,nan
"Monterey County-Sonoma County-Santa Barbara County, California Other, California, US",nan,nan
"Monteregio di Massa Marittima, Tuscany, Italy",43.052084699999995,10.889615415770738
"Arcole, Veneto, Italy",45.3582108,11.2860916
"Conca de Barberà, Catalonia, Spain",41.44389565,1.1885113323042593
"Piccadilly Valley, South Australia, Australia",nan,nan
"Austral Region, Chile",-54.9368509,-67.6111785
"Controguerra, Central Italy, Italy",nan,nan
"Mâcon-Chânes, Burgundy, France",nan,nan
"Swan Creek, North Carolina, US",36.1784676,-80.8689607
"Tuolumne County, Sierra Foothills, California, US",nan,nan
"Cabardes, Languedoc-Roussillon, France",nan,nan
"Moscatel de Setúbal, Portugal",38.5244576,-8.8929811
"Charmes-Chambertin, Burgundy, France",nan,nan
"Thessaly, Greece",39.575592900000004,22.163444947273042
"Mâcon-Vinzelles, Burgundy, France",nan,nan
"Offida Pecorino, Central Italy, Italy",nan,nan
"Eagle Peak, Mendocino County, California, US",39.2793348,-123.3327859
"Moscato di Pantelleria, Sicily & Sardinia, Italy",nan,nan
"Cérons, Bordeaux, France",44.844275,-0.7972605
"Casorzo, Piedmont, Italy",45.0233901,8.3345031
"Florina, Greece",40.7794738,21.4076115
"Hemel-en-Aarde Valley, South Africa",nan,nan
"Zitsa, Greece",39.7522549,20.649126
"Tarantino, Southern Italy, Italy",nan,nan
"Dolcetto d'Asti, Piedmont, Italy",nan,nan
"Alto Mincio, Lombardy, Italy",nan,nan
"Maipo Alto, Chile",-33.6197063,-70.5933781
"Sauvignon de St-Bris, France Other, France",nan,nan
"Cour-Cheverny, Loire Valley, France",47.512759,1.4588243
"Bardolino Classico Superiore, Veneto, Italy",nan,nan
"Middleburg, Virginia, US",38.9690189,-77.7355056
"Quarts de Chaume, Loire Valley, France",nan,nan
"Catalonia, Catalonia, Spain",41.1925361,1.5914818
"Molina, Chile",-35.1139703,-71.2799798
"Txakoli de Álava, Northern Spain, Spain",nan,nan
"Northern Cape, South Africa",-29.573402,21.2051361
"Mount Gambier, South Australia, Australia",-37.8246698,140.7820067624113
"Napa-Sonoma-Monterey, North Coast, California, US",nan,nan
"Locorotondo, Southern Italy, Italy",nan,nan
"Mâcon Chaintré, Burgundy, France",nan,nan
"Chapelle-Chambertin, Burgundy, France",nan,nan
"$29,Buy Now",nan,nan
"Montilla-Moriles, Andalucia, Spain",36.7286168,-4.3001727
"Palette, Provence, France",43.5104611,5.4889374
"San Bernabe, Central Coast, California, US",nan,nan
"Corse Calvi, France",42.6805264,9.3013248
"Pays de Loire, Loire Valley, France",47.4718861,0.7011362
"Negev, Israel",30.5,34.9166667
"Hudson River Region, New York Other, New York, US",nan,nan
"Saar, Germany",49.3841872,6.9537369
"Viile Timisului, Romania",nan,nan
"Côtes de Duras, Southwest France, France",nan,nan
"Chalkidiki, Greece",40.28948215,23.409392443373925
"Coelemu, Chile",-36.5051209,-72.73632136266068
"Côtes de Meliton, Greece",nan,nan
"Roccamonfina, Southern Italy, Italy",nan,nan
"Colli Aprutini, Central Italy, Italy",nan,nan
"$17,Buy Now",nan,nan
"Vin de Pays des Coteaux de L'Ardeche, France Other, France",nan,nan
"Vin de Pays de Hauterive, Languedoc-Roussillon, France",nan,nan
"Vin de Pays d'Imathia, Greece",nan,nan
"Altos de Mendoza, Mendoza Province, Argentina",nan,nan
"Touraine Amboise, Loire Valley, France",47.3930742,1.0040989
"Mâcon-Cruzille, Burgundy, France",nan,nan
"Loazzolo, Piedmont, Italy",nan,nan
"Golan Heights, Israel",33.0408017,35.7392885
"Alpi Retiche, Lombardy, Italy",46.2211886,9.446749
"Vin de Pays du Gard, Rhône Valley, France",nan,nan
"Valtènesi, Lombardy, Italy",45.4876534,10.5219147
"Vin de Pays de la Méditerranée, France Other, France",nan,nan
"Carso, Northeastern Italy, Italy",nan,nan
"Eagle Foothills, Idaho, US",nan,nan
"Imathia, Greece",40.51703795,22.18071972652394
"Gutturnio Classico Superiore, Central Italy, Italy",nan,nan
"Elim, South Africa",-23.1597507,30.0604292
"Vin de Pays de la Haute Vallée de l’Aude, Languedoc-Roussillon, France",nan,nan
"Dolcetto d'Acqui, Piedmont, Italy",nan,nan
"Groenekloof, South Africa",-29.5505209,30.291836
"Orvieto Classico Superiore, Central Italy, Italy",nan,nan
"Mittelrhein, Germany",50.1249063,7.620378374028331
"Padthaway-McLaren Vale, South Australia, Australia",nan,nan
"Central Coast, California, US",37.2578228,-121.7836053
"Sagrada Familia, Chile",-34.9990365,-71.3817116
"Vin de Pays du Lot, Southwest France, France",nan,nan
"Salado Creek, Central Valley, California, US",nan,nan
"Colli di Salerno, Southern Italy, Italy",nan,nan
"Catamarca, Other, Argentina",nan,nan
"$75,Buy Now",nan,nan
"Dafnes, Greece",40.4248028,25.5377085
"Trinity County, North Coast, California, US",nan,nan
"Muscat of Patras, Greece",nan,nan
"Criots-Bâtard-Montrachet, Burgundy, France",nan,nan
"Napa-Monterey-Mendocino, California, US",nan,nan
"Moscato di Noto, Sicily & Sardinia, Italy",nan,nan
"Petaluma Gap-Marin County, North Coast, California, US",nan,nan
"Périgord, Southwest France, France",nan,nan
"Alpine Valleys, Victoria, Australia",-36.1691304,148.0248925
"Grampians, Victoria, Australia",-36.718805,142.22095086226386
"Spoleto, Central Italy, Italy",nan,nan
"Vino de la Tierra Contraviesa Alpujarra, Andalucia, Spain",nan,nan
"Vin de Pays des Coteaux de Peyriac, Languedoc-Roussillon, France",nan,nan
"Central Italy, Italy",43.66291795,-79.4088986364304
"Sterea Ellada, Greece",nan,nan
"Côte Chalonnaise, Burgundy, France",nan,nan
"$21,Buy Now",nan,nan
"Malleco, Chile",-37.7960595,-72.6516866
"Côtes d'Auvergne, Loire Valley, France",nan,nan
"Charentais, France Other, France",nan,nan
"Ioannina, Greece",39.6639818,20.8522784
"Mount Benson, South Australia, Australia",-37.10648345,139.90298565919915
"Biferno Rosso, Southern Italy, Italy",nan,nan
"Squinzano, Southern Italy, Italy",nan,nan
"Napa County-Sonoma County-Lake County, North Coast, California, US",nan,nan
"Dolcetto di Monferrato, Piedmont, Italy",nan,nan
"Noto, Sicily & Sardinia, Italy",nan,nan
"Attica, Greece",37.9946543,23.79940251269328
"Overberg, South Africa",-33.9097176,18.8484997
"Vin de Pays de L'Herault, Languedoc-Roussillon, France",nan,nan
"Emporadà-Costa Brava, Northern Spain, Spain",nan,nan
"Cévennes, Rhône Valley, France",nan,nan
"Upper Goulburn, Victoria, Australia",-37.0927294,145.1040848
"$37,Buy Now",nan,nan
"Santa Barbara-Monterey, North Coast, California, US",nan,nan
"Vin Santo del Chianti, Tuscany, Italy",nan,nan
"Însurăţei, Romania",44.9134412,27.6051811
"Pico, Portugal",38.471757999999994,-28.364252838745386
"Alisos Canyon, Central Coast, California, US",nan,nan
"Macon-Bussières, Burgundy, France",nan,nan
"Côtes de Saint-Mont, Southwest France, France",nan,nan
"$35,Buy Now",nan,nan
"Montecarlo, Tuscany, Italy",43.8511862,10.6676214
"Vin Santo di Carmignano, Tuscany, Italy",nan,nan
"Napa-Mendocino-Sonoma, North Coast, California, US",nan,nan
"Mâcon-Péronne, Burgundy, France",nan,nan
"Napa County-Sonoma County-San Joaquin County, California Other, California, US",nan,nan
"San Francisco Bay-Livermore Valley, Central Coast, California, US",nan,nan
"$73,Buy Now",nan,nan
"Miniş, Romania",46.135019,21.6045211
"Muscadet Coteaux de la Loire, Loire Valley, France",nan,nan
"Sierra de Salamanca, Central Spain, Spain",nan,nan
"Vino de Calidad de Valtiendas, Northern Spain, Spain",nan,nan
"Bouzeron, Burgundy, France",nan,nan
"Colline Teramane, Central Italy, Italy",nan,nan
"Bordeaux Côtes de Francs , Bordeaux, France",nan,nan
"Velventos, Greece",40.26591005,22.10503259375252
"Collioure, Languedoc-Roussillon, France",nan,nan
"Moscato di Trani, Southern Italy, Italy",nan,nan
"Roussette de Savoie, France Other, France",nan,nan
"Beaujolais-Leynes, Beaujolais, France",nan,nan
"Swan Hill, Victoria, Australia",-35.3393279,143.5592026
"Clos de la Roche, Burgundy, France",nan,nan
"Santa Cruz, Chile",-34.6403243,-71.3661297
"Napa-Mendocino-Sonoma-Marin, North Coast, California, US",nan,nan
"Aminga Valley, Other, Argentina",nan,nan
"Calitzdorp, South Africa",-33.5326711,21.6878637
"Colli Bolognesi, Central Italy, Italy",nan,nan
"Barkan, Israel",32.1867793,34.8966062
"Primitivo del Tarantino, Southern Italy, Italy",nan,nan
"Cape Peninsula, South Africa",-34.2148808,18.4109938
"Olevano Romano, Central Italy, Italy",nan,nan
"Mâcon-Burgy, Burgundy, France",nan,nan
"Mâcon-Milly Lamartine, Burgundy, France",nan,nan
"Apulia, Southern Italy, Italy",nan,nan
"Hemel-en-Aarde Ridge, South Africa",nan,nan
"Coteaux de l'Aubance, Loire Valley, France",nan,nan
"Apremont, France Other, France",nan,nan
"North Yuba, Sierra Foothills, California, US",nan,nan
"Sonoma County-Monterey County, California Other, California, US",nan,nan
"Vino da Tavola, Italy Other, Italy",nan,nan
"$80,Buy Now",nan,nan
"Terre di Franciacorta, Lombardy, Italy",45.59955195,10.106685764146746
"Porongurup, Western Australia, Australia",-34.6570167,117.8922634
"Forlì, Central Italy, Italy",nan,nan
"Del Veneto, Northeastern Italy, Italy",nan,nan
"Sant' Agata dei Goti, Southern Italy, Italy",nan,nan
"Garda Classico, Northeastern Italy, Italy",nan,nan
"Southeastern New England, Massachusetts, US",41.5214112,-70.66713363034583
"Atalanti Valley, Greece",nan,nan
"Pompeiano, Southern Italy, Italy",nan,nan
"Bramaterra, Piedmont, Italy",nan,nan
"Monterey County-Napa County-Sonoma County, California Other, California, US",nan,nan
"Lake County-Mendocino County, North Coast, California, US",nan,nan
"Clare-Adelaide Hills, South Australia, Australia",-34.9718374,138.6992175
"Rapel Valley-Casablanca Valley, Chile",nan,nan
"Samos, Greece",37.72461615,26.819291891109838
"Choapa Valley, Chile",nan,nan
"Moscato delle Venezie, Northeastern Italy, Italy",nan,nan
"Neszmély, Hungary",47.7357694,18.3654526
"Coteaux d'Ancenis, Loire Valley, France",nan,nan
"Requinoa, Chile",-34.2848586,-70.8175128
"Mazis-Chambertin, Burgundy, France",nan,nan
"Bullas, Levante, Spain",38.0523189,-1.6601109
"Solano County Green Valley, North Coast, California, US",nan,nan
"Geelong, Victoria, Australia",-38.1492813,144.3598269
"Bourgogne Epineuil, Burgundy, France",nan,nan
"Carema, Piedmont, Italy",nan,nan
"Levante, Spain",38.6453115,-0.9266378
"$45,Buy Now",nan,nan
"Ceres Plateau, South Africa",49.2603411,2.4716975
"Falanghina del Beneventano, Southern Italy, Italy",nan,nan
"Terre Alfieri, Piedmont, Italy",nan,nan
"Châteaumeillant, Loire Valley, France",46.5608687,2.1962014
"Sebes, Romania",45.9591058,23.5699265
"Pago de Otazu, Northern Spain, Spain",nan,nan
"Vermont, Vermont, US",45.01537365,-72.82579083351123
"Moscadello di Montalcino, Tuscany, Italy",nan,nan
"Moulis, Bordeaux, France",44.9258899,-0.6367176
"West Elks, Colorado, US",nan,nan
"La Romanée, Burgundy, France",nan,nan
"Dogliani Superiore, Piedmont, Italy",nan,nan
"Gers, Southwest France, France",nan,nan
"Malgas, South Africa",-34.29980415,20.57702828908924
"Vino de la Tierra Altiplano de Sierra Nevada, Andalucia, Spain",nan,nan
"Vin de Pays des Cévennes, Rhône Valley, France",nan,nan
"Espumante Portugal, Portugal",nan,nan
"Helderberg, South Africa",-34.0494444,18.8344444
"Bianco di Custoza, Veneto, Italy",nan,nan
"Snake River Valley (OR), Oregon, US",nan,nan
"Lago di Corbara, Central Italy, Italy",nan,nan
"Orléans-Cléry, Loire Valley, France",47.79302,1.8234166
"Mâcon-Igé, Burgundy, France",nan,nan
"Saddle Rock-Malibu, South Coast, California, US",nan,nan
"McLaren Vale-Beechworth, Australia Other, Australia",nan,nan
"Monterey-Santa Barbara, Central Coast, California, US",nan,nan
"Dan, Israel",33.2400913,35.6530878
"Mavrodaphne of Patras, Greece",nan,nan
"Vin de Pays des Coteaux Flaviens, Rhône Valley, France",nan,nan
"Pavia, Lombardy, Italy",45.036854649999995,9.137825082826026
"Santa Barbara County-Mendocino County, California Other, California, US",nan,nan
"Arribes del Duero, Northern Spain, Spain",nan,nan
"Brindisi, Southern Italy, Italy",nan,nan
"Claro Valley, Chile",26.2460988,-98.4020613
"Transylvania, Romania",46.5971623,24.3740295
"Terra degli Osci, Southern Italy, Italy",nan,nan
"Valle d'Itria, Southern Italy, Italy",nan,nan
"Gladstone, New Zealand",-46.39204,168.3555099
"Romanée-St.-Vivant, Burgundy, France",nan,nan
"Côtes du Rhône Brézème, Rhône Valley, France",nan,nan
"Western Plains, New South Wales, Australia",-32.4745294,148.83686186564694
"$40,Buy Now",nan,nan
"Asprinio di Aversa, Southern Italy, Italy",nan,nan
"$28,Buy Now",nan,nan
"Geographe, Western Australia, Australia",-33.64019,115.3748
"Alcamo, Sicily & Sardinia, Italy",nan,nan
"La Tâche, Burgundy, France",nan,nan
"Yadkin Valley, North Carolina, US",36.0223527,-81.4900963
"Bugey, France Other, France",nan,nan
"Côtes du Rhône Villages Gadagne, Rhône Valley, France",nan,nan
